image,label
pug-n02110958_5555.jpg,15
Airedale-jpg_59.jpg,1
Scottish_deerhound-n02092002_149.jpg,18
basenji-n02110806_3995.jpg,3
Bernese_mountain_dog-n02107683_6580.jpg,5
Bernese_mountain_dog-jpg_67.jpg,5
EntleBucher-n02108000_1167.jpg,7
Scottish_deerhound-jpg_42.jpg,18
EntleBucher-jpg_4.jpg,7
Scottish_deerhound-n02092002_1242.jpg,18
Great_Pyrenees-jpg_11.jpg,8
Airedale-jpg_41.jpg,1
Leonberg-n02111129_2211.jpg,11
Great_Pyrenees-jpg_36.jpg,8
Australian_terrier-n02096294_4925.jpg,2
Irish_wolfhound-n02090721_503.jpg,9
Airedale-jpg_52.jpg,1
cairn-jpg_65.jpg,6
Airedale-n02096051_841.jpg,1
Airedale-n02096051_7580.jpg,1
Afghan_hound-n02088094_357.jpg,0
Irish_wolfhound-jpg_4.jpg,9
papillon-n02086910_2240.jpg,19
Lakeland_terrier-n02095570_1438.jpg,10
Bernese_mountain_dog-n02107683_5131.jpg,5
papillon-n02086910_7909.jpg,19
basenji-jpg_24.jpg,3
papillon-n02086910_847.jpg,19
Maltese_dog-n02085936_7253.jpg,12
pug-jpg_12.jpg,15
basenji-n02110806_487.jpg,3
EntleBucher-n02108000_2878.jpg,7
Airedale-n02096051_4868.jpg,1
Saluki-n02091831_7030.jpg,16
Irish_wolfhound-n02090721_2800.jpg,9
Scottish_deerhound-n02092002_692.jpg,18
Samoyed-jpg_15.jpg,17
Saluki-n02091831_648.jpg,16
papillon-n02086910_3553.jpg,19
Australian_terrier-n02096294_3533.jpg,2
Australian_terrier-jpg_77.jpg,2
Afghan_hound-jpg_89.jpg,0
Scottish_deerhound-jpg_77.jpg,18
beagle-n02088364_5147.jpg,4
Australian_terrier-n02096294_5666.jpg,2
basenji-n02110806_762.jpg,3
Irish_wolfhound-jpg_7.jpg,9
Lakeland_terrier-n02095570_6175.jpg,10
Samoyed-jpg_68.jpg,17
pug-n02110958_11209.jpg,15
Afghan_hound-jpg_95.jpg,0
Great_Pyrenees-n02111500_2058.jpg,8
Leonberg-n02111129_774.jpg,11
Samoyed-n02111889_6356.jpg,17
Irish_wolfhound-n02090721_4349.jpg,9
Samoyed-n02111889_1472.jpg,17
beagle-jpg_11.jpg,4
Australian_terrier-n02096294_3679.jpg,2
Pomeranian-jpg_3.jpg,14
Afghan_hound-jpg_46.jpg,0
Irish_wolfhound-n02090721_1742.jpg,9
EntleBucher-jpg_15.jpg,7
Pomeranian-jpg_26.jpg,14
cairn-n02096177_207.jpg,6
Great_Pyrenees-n02111500_9018.jpg,8
papillon-n02086910_1492.jpg,19
Irish_wolfhound-jpg_64.jpg,9
pug-n02110958_14996.jpg,15
Airedale-jpg_88.jpg,1
Bernese_mountain_dog-jpg_70.jpg,5
Saluki-jpg_14.jpg,16
pug-n02110958_16447.jpg,15
cairn-n02096177_10414.jpg,6
Norwegian_elkhound-n02091467_5629.jpg,13
Pomeranian-n02112018_4813.jpg,14
Great_Pyrenees-n02111500_9003.jpg,8
Irish_wolfhound-jpg_79.jpg,9
papillon-n02086910_1775.jpg,19
Bernese_mountain_dog-n02107683_4515.jpg,5
Norwegian_elkhound-n02091467_6457.jpg,13
Airedale-n02096051_5234.jpg,1
Samoyed-n02111889_597.jpg,17
pug-jpg_56.jpg,15
cairn-n02096177_342.jpg,6
Pomeranian-jpg_40.jpg,14
cairn-n02096177_3534.jpg,6
Pomeranian-jpg_44.jpg,14
cairn-n02096177_2463.jpg,6
Pomeranian-n02112018_1584.jpg,14
Great_Pyrenees-n02111500_300.jpg,8
EntleBucher-n02108000_326.jpg,7
Scottish_deerhound-jpg_86.jpg,18
beagle-n02088364_15877.jpg,4
Pomeranian-jpg_27.jpg,14
beagle-n02088364_852.jpg,4
Saluki-jpg_33.jpg,16
Pomeranian-n02112018_11071.jpg,14
Irish_wolfhound-n02090721_4032.jpg,9
basenji-jpg_10.jpg,3
Samoyed-n02111889_691.jpg,17
Afghan_hound-n02088094_3629.jpg,0
Bernese_mountain_dog-n02107683_2878.jpg,5
Saluki-n02091831_13767.jpg,16
cairn-n02096177_718.jpg,6
Great_Pyrenees-n02111500_5675.jpg,8
Scottish_deerhound-n02092002_6302.jpg,18
Great_Pyrenees-n02111500_8721.jpg,8
Great_Pyrenees-n02111500_8319.jpg,8
Australian_terrier-jpg_13.jpg,2
Airedale-n02096051_1206.jpg,1
Great_Pyrenees-n02111500_4696.jpg,8
papillon-n02086910_10147.jpg,19
EntleBucher-n02108000_1874.jpg,7
Bernese_mountain_dog-n02107683_705.jpg,5
pug-jpg_21.jpg,15
basenji-n02110806_4400.jpg,3
pug-n02110958_14647.jpg,15
Saluki-n02091831_1495.jpg,16
papillon-jpg_58.jpg,19
Lakeland_terrier-n02095570_1176.jpg,10
papillon-n02086910_1826.jpg,19
Maltese_dog-n02085936_2203.jpg,12
Leonberg-n02111129_4135.jpg,11
Airedale-n02096051_171.jpg,1
Saluki-n02091831_7237.jpg,16
Lakeland_terrier-n02095570_1372.jpg,10
Lakeland_terrier-n02095570_3152.jpg,10
cairn-n02096177_1516.jpg,6
basenji-n02110806_2551.jpg,3
papillon-n02086910_5547.jpg,19
Bernese_mountain_dog-n02107683_1412.jpg,5
Leonberg-jpg_11.jpg,11
basenji-n02110806_1904.jpg,3
Afghan_hound-n02088094_4406.jpg,0
Great_Pyrenees-n02111500_3200.jpg,8
basenji-n02110806_3827.jpg,3
Norwegian_elkhound-n02091467_2343.jpg,13
Great_Pyrenees-jpg_69.jpg,8
cairn-n02096177_11780.jpg,6
Bernese_mountain_dog-jpg_44.jpg,5
EntleBucher-n02108000_976.jpg,7
Maltese_dog-n02085936_719.jpg,12
Australian_terrier-jpg_55.jpg,2
Norwegian_elkhound-n02091467_272.jpg,13
EntleBucher-n02108000_25.jpg,7
beagle-n02088364_2661.jpg,4
Samoyed-n02111889_1485.jpg,17
Pomeranian-n02112018_5330.jpg,14
Afghan_hound-n02088094_7131.jpg,0
papillon-n02086910_2670.jpg,19
Leonberg-jpg_94.jpg,11
Australian_terrier-n02096294_8067.jpg,2
Afghan_hound-jpg_9.jpg,0
papillon-jpg_35.jpg,19
beagle-n02088364_13809.jpg,4
Australian_terrier-n02096294_989.jpg,2
Airedale-jpg_22.jpg,1
Great_Pyrenees-jpg_91.jpg,8
Scottish_deerhound-n02092002_15342.jpg,18
Afghan_hound-n02088094_12945.jpg,0
beagle-jpg_61.jpg,4
Great_Pyrenees-n02111500_9264.jpg,8
EntleBucher-n02108000_339.jpg,7
Pomeranian-n02112018_13581.jpg,14
Australian_terrier-n02096294_1536.jpg,2
Saluki-n02091831_1512.jpg,16
Afghan_hound-n02088094_2700.jpg,0
cairn-n02096177_12929.jpg,6
Lakeland_terrier-jpg_22.jpg,10
EntleBucher-jpg_5.jpg,7
Lakeland_terrier-n02095570_5955.jpg,10
Airedale-jpg_21.jpg,1
Scottish_deerhound-n02092002_2723.jpg,18
basenji-n02110806_3136.jpg,3
Australian_terrier-n02096294_167.jpg,2
Great_Pyrenees-jpg_85.jpg,8
Lakeland_terrier-n02095570_1461.jpg,10
Airedale-jpg_36.jpg,1
cairn-n02096177_2650.jpg,6
cairn-jpg_72.jpg,6
Scottish_deerhound-jpg_12.jpg,18
Airedale-jpg_23.jpg,1
Maltese_dog-n02085936_420.jpg,12
pug-n02110958_11958.jpg,15
cairn-n02096177_2400.jpg,6
Pomeranian-n02112018_3917.jpg,14
Norwegian_elkhound-n02091467_3747.jpg,13
Maltese_dog-n02085936_11744.jpg,12
Norwegian_elkhound-n02091467_4718.jpg,13
Saluki-n02091831_7066.jpg,16
Australian_terrier-n02096294_3595.jpg,2
Leonberg-n02111129_2235.jpg,11
Lakeland_terrier-n02095570_2634.jpg,10
Maltese_dog-n02085936_2976.jpg,12
Airedale-n02096051_2633.jpg,1
Airedale-jpg_55.jpg,1
Scottish_deerhound-jpg_59.jpg,18
pug-n02110958_16433.jpg,15
Saluki-n02091831_4755.jpg,16
pug-jpg_52.jpg,15
Bernese_mountain_dog-jpg_12.jpg,5
Airedale-jpg_93.jpg,1
Norwegian_elkhound-n02091467_627.jpg,13
Australian_terrier-jpg_15.jpg,2
Pomeranian-n02112018_6110.jpg,14
Leonberg-n02111129_2330.jpg,11
EntleBucher-jpg_46.jpg,7
beagle-n02088364_17671.jpg,4
Lakeland_terrier-jpg_8.jpg,10
Norwegian_elkhound-n02091467_402.jpg,13
Great_Pyrenees-jpg_28.jpg,8
Airedale-n02096051_93.jpg,1
beagle-n02088364_7784.jpg,4
Leonberg-jpg_41.jpg,11
Norwegian_elkhound-n02091467_4544.jpg,13
Leonberg-n02111129_1684.jpg,11
Airedale-n02096051_1799.jpg,1
papillon-n02086910_4609.jpg,19
Afghan_hound-jpg_11.jpg,0
Bernese_mountain_dog-jpg_16.jpg,5
beagle-n02088364_5123.jpg,4
Samoyed-n02111889_6750.jpg,17
Afghan_hound-jpg_38.jpg,0
Saluki-n02091831_6308.jpg,16
Irish_wolfhound-n02090721_2047.jpg,9
Saluki-jpg_84.jpg,16
Saluki-jpg_28.jpg,16
papillon-n02086910_6207.jpg,19
pug-n02110958_3644.jpg,15
Maltese_dog-n02085936_1556.jpg,12
Scottish_deerhound-n02092002_6003.jpg,18
pug-n02110958_14549.jpg,15
Irish_wolfhound-n02090721_1835.jpg,9
Airedale-jpg_84.jpg,1
Airedale-jpg_14.jpg,1
Saluki-jpg_78.jpg,16
Lakeland_terrier-n02095570_5024.jpg,10
Afghan_hound-n02088094_890.jpg,0
Samoyed-jpg_49.jpg,17
Afghan_hound-n02088094_1917.jpg,0
beagle-n02088364_5572.jpg,4
Airedale-n02096051_4676.jpg,1
beagle-jpg_1.jpg,4
Samoyed-jpg_86.jpg,17
Pomeranian-n02112018_2811.jpg,14
EntleBucher-n02108000_121.jpg,7
Samoyed-n02111889_4754.jpg,17
Airedale-n02096051_3660.jpg,1
basenji-n02110806_2860.jpg,3
Leonberg-n02111129_3770.jpg,11
pug-n02110958_326.jpg,15
Norwegian_elkhound-n02091467_3474.jpg,13
beagle-n02088364_11391.jpg,4
Scottish_deerhound-n02092002_13565.jpg,18
Norwegian_elkhound-n02091467_332.jpg,13
beagle-jpg_28.jpg,4
Great_Pyrenees-n02111500_287.jpg,8
Norwegian_elkhound-n02091467_3055.jpg,13
Lakeland_terrier-jpg_26.jpg,10
Afghan_hound-jpg_37.jpg,0
Australian_terrier-jpg_26.jpg,2
Saluki-n02091831_1623.jpg,16
Scottish_deerhound-jpg_98.jpg,18
Irish_wolfhound-n02090721_2347.jpg,9
Irish_wolfhound-n02090721_272.jpg,9
Samoyed-n02111889_5786.jpg,17
Leonberg-n02111129_5156.jpg,11
beagle-n02088364_2502.jpg,4
Scottish_deerhound-n02092002_7890.jpg,18
beagle-jpg_98.jpg,4
Great_Pyrenees-n02111500_7229.jpg,8
Leonberg-jpg_4.jpg,11
pug-n02110958_12350.jpg,15
beagle-n02088364_9652.jpg,4
Lakeland_terrier-n02095570_3213.jpg,10
Scottish_deerhound-n02092002_5462.jpg,18
Lakeland_terrier-jpg_58.jpg,10
Maltese_dog-n02085936_8089.jpg,12
basenji-n02110806_5051.jpg,3
Irish_wolfhound-n02090721_2536.jpg,9
Pomeranian-n02112018_7552.jpg,14
Australian_terrier-jpg_11.jpg,2
Bernese_mountain_dog-n02107683_6301.jpg,5
cairn-n02096177_2695.jpg,6
Afghan_hound-n02088094_5381.jpg,0
pug-n02110958_15129.jpg,15
Pomeranian-n02112018_1556.jpg,14
Bernese_mountain_dog-n02107683_4727.jpg,5
Saluki-jpg_19.jpg,16
Airedale-n02096051_3443.jpg,1
Irish_wolfhound-n02090721_1907.jpg,9
Samoyed-n02111889_17827.jpg,17
EntleBucher-n02108000_1073.jpg,7
Afghan_hound-jpg_19.jpg,0
cairn-n02096177_11642.jpg,6
Norwegian_elkhound-jpg_93.jpg,13
Norwegian_elkhound-jpg_82.jpg,13
pug-n02110958_7255.jpg,15
cairn-n02096177_2982.jpg,6
EntleBucher-n02108000_983.jpg,7
Afghan_hound-n02088094_4768.jpg,0
papillon-n02086910_5017.jpg,19
cairn-jpg_18.jpg,6
Saluki-n02091831_8028.jpg,16
Scottish_deerhound-jpg_1.jpg,18
Leonberg-n02111129_571.jpg,11
beagle-n02088364_2652.jpg,4
Irish_wolfhound-n02090721_4092.jpg,9
EntleBucher-n02108000_3497.jpg,7
pug-jpg_0.jpg,15
Bernese_mountain_dog-jpg_25.jpg,5
Bernese_mountain_dog-n02107683_6293.jpg,5
Scottish_deerhound-n02092002_700.jpg,18
cairn-n02096177_8173.jpg,6
basenji-n02110806_513.jpg,3
Samoyed-jpg_30.jpg,17
cairn-n02096177_3650.jpg,6
Maltese_dog-jpg_78.jpg,12
cairn-n02096177_2958.jpg,6
Airedale-n02096051_225.jpg,1
Australian_terrier-n02096294_3472.jpg,2
Afghan_hound-jpg_96.jpg,0
Norwegian_elkhound-jpg_2.jpg,13
Saluki-n02091831_13536.jpg,16
Irish_wolfhound-jpg_45.jpg,9
papillon-jpg_36.jpg,19
Bernese_mountain_dog-n02107683_3406.jpg,5
Bernese_mountain_dog-n02107683_215.jpg,5
Scottish_deerhound-jpg_83.jpg,18
Pomeranian-n02112018_9926.jpg,14
Saluki-n02091831_1110.jpg,16
Maltese_dog-n02085936_4924.jpg,12
Samoyed-n02111889_6376.jpg,17
Leonberg-n02111129_2301.jpg,11
beagle-n02088364_12710.jpg,4
Irish_wolfhound-n02090721_3787.jpg,9
Saluki-jpg_47.jpg,16
Samoyed-n02111889_7042.jpg,17
pug-n02110958_11261.jpg,15
Lakeland_terrier-n02095570_315.jpg,10
Great_Pyrenees-n02111500_7583.jpg,8
basenji-jpg_62.jpg,3
pug-n02110958_2144.jpg,15
Norwegian_elkhound-n02091467_5002.jpg,13
Bernese_mountain_dog-jpg_86.jpg,5
Scottish_deerhound-jpg_89.jpg,18
Scottish_deerhound-n02092002_1130.jpg,18
pug-n02110958_2777.jpg,15
Samoyed-n02111889_1995.jpg,17
Saluki-n02091831_5596.jpg,16
Samoyed-jpg_18.jpg,17
Irish_wolfhound-n02090721_327.jpg,9
Lakeland_terrier-jpg_43.jpg,10
papillon-n02086910_4441.jpg,19
Bernese_mountain_dog-n02107683_2360.jpg,5
Australian_terrier-n02096294_8467.jpg,2
Bernese_mountain_dog-n02107683_3204.jpg,5
Afghan_hound-n02088094_3119.jpg,0
Lakeland_terrier-n02095570_1088.jpg,10
Irish_wolfhound-n02090721_6212.jpg,9
Maltese_dog-jpg_69.jpg,12
beagle-n02088364_13572.jpg,4
Great_Pyrenees-n02111500_3052.jpg,8
Airedale-jpg_70.jpg,1
beagle-n02088364_2566.jpg,4
Scottish_deerhound-n02092002_305.jpg,18
Samoyed-n02111889_3221.jpg,17
Bernese_mountain_dog-n02107683_4402.jpg,5
Saluki-n02091831_2245.jpg,16
Great_Pyrenees-n02111500_8729.jpg,8
beagle-n02088364_12440.jpg,4
papillon-n02086910_9355.jpg,19
Scottish_deerhound-jpg_18.jpg,18
Australian_terrier-jpg_80.jpg,2
Norwegian_elkhound-jpg_98.jpg,13
cairn-jpg_74.jpg,6
EntleBucher-n02108000_2399.jpg,7
Airedale-n02096051_319.jpg,1
EntleBucher-n02108000_1512.jpg,7
Lakeland_terrier-jpg_37.jpg,10
Afghan_hound-jpg_86.jpg,0
cairn-n02096177_11883.jpg,6
Australian_terrier-n02096294_4205.jpg,2
papillon-jpg_94.jpg,19
Great_Pyrenees-n02111500_2209.jpg,8
cairn-n02096177_2263.jpg,6
Afghan_hound-n02088094_4027.jpg,0
Samoyed-n02111889_16334.jpg,17
pug-n02110958_16492.jpg,15
papillon-n02086910_2579.jpg,19
Maltese_dog-n02085936_3678.jpg,12
Samoyed-n02111889_5145.jpg,17
Great_Pyrenees-n02111500_5137.jpg,8
Australian_terrier-n02096294_4290.jpg,2
Saluki-n02091831_8223.jpg,16
Irish_wolfhound-n02090721_6232.jpg,9
Norwegian_elkhound-n02091467_1760.jpg,13
cairn-jpg_35.jpg,6
Lakeland_terrier-n02095570_3798.jpg,10
Irish_wolfhound-jpg_52.jpg,9
beagle-jpg_24.jpg,4
pug-jpg_16.jpg,15
EntleBucher-n02108000_2125.jpg,7
Leonberg-n02111129_2703.jpg,11
beagle-jpg_99.jpg,4
Pomeranian-n02112018_725.jpg,14
pug-n02110958_13340.jpg,15
Leonberg-n02111129_188.jpg,11
cairn-n02096177_4043.jpg,6
Pomeranian-jpg_31.jpg,14
Scottish_deerhound-n02092002_6575.jpg,18
Samoyed-n02111889_4740.jpg,17
Bernese_mountain_dog-jpg_79.jpg,5
Irish_wolfhound-jpg_56.jpg,9
basenji-n02110806_2157.jpg,3
Norwegian_elkhound-n02091467_6670.jpg,13
Leonberg-n02111129_1153.jpg,11
Afghan_hound-n02088094_272.jpg,0
basenji-n02110806_5663.jpg,3
Leonberg-n02111129_1042.jpg,11
Lakeland_terrier-n02095570_6171.jpg,10
Pomeranian-jpg_32.jpg,14
Bernese_mountain_dog-n02107683_7196.jpg,5
beagle-n02088364_13050.jpg,4
Leonberg-n02111129_5256.jpg,11
papillon-n02086910_1501.jpg,19
Maltese_dog-jpg_7.jpg,12
cairn-n02096177_3224.jpg,6
Pomeranian-n02112018_5317.jpg,14
cairn-jpg_95.jpg,6
Afghan_hound-jpg_28.jpg,0
Airedale-n02096051_2045.jpg,1
Airedale-n02096051_5064.jpg,1
Afghan_hound-jpg_99.jpg,0
Samoyed-jpg_62.jpg,17
pug-n02110958_15746.jpg,15
Maltese_dog-n02085936_18640.jpg,12
papillon-jpg_31.jpg,19
Afghan_hound-n02088094_115.jpg,0
Great_Pyrenees-jpg_15.jpg,8
Lakeland_terrier-n02095570_393.jpg,10
basenji-n02110806_3911.jpg,3
Bernese_mountain_dog-n02107683_1421.jpg,5
pug-n02110958_12781.jpg,15
Saluki-n02091831_410.jpg,16
Saluki-n02091831_8160.jpg,16
Maltese_dog-n02085936_2573.jpg,12
Saluki-n02091831_346.jpg,16
cairn-jpg_83.jpg,6
Bernese_mountain_dog-jpg_55.jpg,5
Bernese_mountain_dog-jpg_15.jpg,5
Bernese_mountain_dog-jpg_98.jpg,5
Samoyed-n02111889_3400.jpg,17
Australian_terrier-n02096294_3632.jpg,2
Great_Pyrenees-n02111500_533.jpg,8
basenji-n02110806_2580.jpg,3
basenji-n02110806_4105.jpg,3
Bernese_mountain_dog-n02107683_4350.jpg,5
Maltese_dog-n02085936_9270.jpg,12
EntleBucher-jpg_41.jpg,7
papillon-n02086910_8342.jpg,19
Saluki-n02091831_10978.jpg,16
Lakeland_terrier-n02095570_4846.jpg,10
pug-n02110958_5834.jpg,15
EntleBucher-n02108000_3296.jpg,7
Airedale-jpg_51.jpg,1
Australian_terrier-n02096294_2587.jpg,2
Australian_terrier-jpg_82.jpg,2
Pomeranian-n02112018_4840.jpg,14
Bernese_mountain_dog-n02107683_5751.jpg,5
Afghan_hound-n02088094_1430.jpg,0
basenji-n02110806_5114.jpg,3
Maltese_dog-n02085936_7004.jpg,12
papillon-n02086910_7698.jpg,19
Saluki-n02091831_6323.jpg,16
Norwegian_elkhound-jpg_71.jpg,13
beagle-jpg_12.jpg,4
Lakeland_terrier-n02095570_1816.jpg,10
Bernese_mountain_dog-n02107683_6916.jpg,5
Saluki-n02091831_2638.jpg,16
Pomeranian-n02112018_9861.jpg,14
Australian_terrier-n02096294_1805.jpg,2
Lakeland_terrier-n02095570_763.jpg,10
beagle-n02088364_12213.jpg,4
Samoyed-jpg_17.jpg,17
cairn-n02096177_1000.jpg,6
cairn-n02096177_13155.jpg,6
Airedale-jpg_18.jpg,1
Irish_wolfhound-n02090721_2651.jpg,9
EntleBucher-n02108000_2264.jpg,7
Great_Pyrenees-n02111500_4636.jpg,8
Pomeranian-jpg_38.jpg,14
basenji-n02110806_3531.jpg,3
Pomeranian-n02112018_8161.jpg,14
Pomeranian-n02112018_12953.jpg,14
pug-n02110958_15352.jpg,15
Norwegian_elkhound-n02091467_4270.jpg,13
Samoyed-n02111889_5489.jpg,17
Leonberg-n02111129_1832.jpg,11
papillon-jpg_61.jpg,19
Scottish_deerhound-n02092002_5202.jpg,18
cairn-jpg_37.jpg,6
Airedale-n02096051_738.jpg,1
Scottish_deerhound-n02092002_6585.jpg,18
Bernese_mountain_dog-jpg_37.jpg,5
Afghan_hound-jpg_67.jpg,0
papillon-n02086910_1921.jpg,19
Scottish_deerhound-n02092002_5652.jpg,18
beagle-jpg_69.jpg,4
Irish_wolfhound-n02090721_3763.jpg,9
Maltese_dog-n02085936_126.jpg,12
Scottish_deerhound-jpg_50.jpg,18
Afghan_hound-jpg_80.jpg,0
Scottish_deerhound-n02092002_1200.jpg,18
Saluki-jpg_89.jpg,16
Norwegian_elkhound-n02091467_815.jpg,13
Irish_wolfhound-n02090721_4290.jpg,9
Bernese_mountain_dog-n02107683_5397.jpg,5
pug-n02110958_2745.jpg,15
beagle-jpg_37.jpg,4
Irish_wolfhound-n02090721_342.jpg,9
Maltese_dog-n02085936_804.jpg,12
Lakeland_terrier-n02095570_6114.jpg,10
Lakeland_terrier-n02095570_1149.jpg,10
basenji-n02110806_4291.jpg,3
cairn-n02096177_13114.jpg,6
Australian_terrier-n02096294_1150.jpg,2
Great_Pyrenees-n02111500_5004.jpg,8
Samoyed-n02111889_5602.jpg,17
cairn-n02096177_13306.jpg,6
basenji-n02110806_3937.jpg,3
Scottish_deerhound-n02092002_14771.jpg,18
Scottish_deerhound-jpg_31.jpg,18
Irish_wolfhound-n02090721_626.jpg,9
Scottish_deerhound-n02092002_6001.jpg,18
Australian_terrier-jpg_1.jpg,2
Norwegian_elkhound-jpg_83.jpg,13
Pomeranian-n02112018_6214.jpg,14
cairn-n02096177_6700.jpg,6
Saluki-n02091831_4246.jpg,16
Great_Pyrenees-n02111500_8915.jpg,8
Pomeranian-n02112018_514.jpg,14
papillon-n02086910_3020.jpg,19
Lakeland_terrier-n02095570_2936.jpg,10
beagle-n02088364_6089.jpg,4
EntleBucher-n02108000_3173.jpg,7
pug-n02110958_2410.jpg,15
Great_Pyrenees-n02111500_4950.jpg,8
Afghan_hound-n02088094_1932.jpg,0
Saluki-n02091831_848.jpg,16
Maltese_dog-n02085936_2627.jpg,12
Irish_wolfhound-n02090721_5373.jpg,9
Saluki-n02091831_3433.jpg,16
Irish_wolfhound-n02090721_6453.jpg,9
EntleBucher-n02108000_3207.jpg,7
Norwegian_elkhound-n02091467_3104.jpg,13
Saluki-jpg_77.jpg,16
EntleBucher-n02108000_2739.jpg,7
papillon-n02086910_4424.jpg,19
Lakeland_terrier-n02095570_5365.jpg,10
beagle-n02088364_16881.jpg,4
Lakeland_terrier-n02095570_3981.jpg,10
Scottish_deerhound-n02092002_7099.jpg,18
beagle-jpg_52.jpg,4
Scottish_deerhound-n02092002_6534.jpg,18
basenji-n02110806_1369.jpg,3
Samoyed-jpg_2.jpg,17
Great_Pyrenees-n02111500_2736.jpg,8
Australian_terrier-n02096294_671.jpg,2
Bernese_mountain_dog-jpg_45.jpg,5
Australian_terrier-n02096294_459.jpg,2
Airedale-n02096051_2954.jpg,1
Irish_wolfhound-n02090721_3398.jpg,9
pug-n02110958_14563.jpg,15
beagle-jpg_48.jpg,4
Australian_terrier-n02096294_590.jpg,2
Great_Pyrenees-n02111500_4187.jpg,8
cairn-jpg_28.jpg,6
Samoyed-n02111889_2410.jpg,17
Pomeranian-n02112018_3532.jpg,14
pug-n02110958_11725.jpg,15
Airedale-n02096051_1761.jpg,1
Maltese_dog-n02085936_4262.jpg,12
Scottish_deerhound-n02092002_9224.jpg,18
Afghan_hound-n02088094_4635.jpg,0
Maltese_dog-n02085936_8507.jpg,12
Saluki-n02091831_3242.jpg,16
Bernese_mountain_dog-jpg_97.jpg,5
Australian_terrier-jpg_44.jpg,2
papillon-jpg_43.jpg,19
Great_Pyrenees-n02111500_2863.jpg,8
Leonberg-jpg_74.jpg,11
Airedale-n02096051_668.jpg,1
Saluki-n02091831_5745.jpg,16
pug-n02110958_11977.jpg,15
Lakeland_terrier-n02095570_477.jpg,10
Pomeranian-n02112018_1495.jpg,14
Saluki-n02091831_3675.jpg,16
Scottish_deerhound-n02092002_1767.jpg,18
Samoyed-n02111889_10324.jpg,17
Afghan_hound-jpg_49.jpg,0
cairn-jpg_43.jpg,6
beagle-n02088364_16339.jpg,4
Afghan_hound-n02088094_6485.jpg,0
Lakeland_terrier-jpg_23.jpg,10
cairn-n02096177_1713.jpg,6
Leonberg-jpg_99.jpg,11
Scottish_deerhound-n02092002_759.jpg,18
Norwegian_elkhound-n02091467_872.jpg,13
Lakeland_terrier-n02095570_1148.jpg,10
EntleBucher-n02108000_3299.jpg,7
Maltese_dog-n02085936_6942.jpg,12
cairn-n02096177_308.jpg,6
Maltese_dog-jpg_23.jpg,12
Pomeranian-n02112018_2336.jpg,14
Afghan_hound-n02088094_1003.jpg,0
papillon-n02086910_4551.jpg,19
Afghan_hound-n02088094_11006.jpg,0
Irish_wolfhound-jpg_62.jpg,9
pug-n02110958_3795.jpg,15
Australian_terrier-n02096294_7692.jpg,2
Lakeland_terrier-n02095570_1663.jpg,10
Maltese_dog-n02085936_4070.jpg,12
Great_Pyrenees-jpg_38.jpg,8
Saluki-n02091831_5123.jpg,16
Norwegian_elkhound-n02091467_4294.jpg,13
basenji-n02110806_5238.jpg,3
Maltese_dog-n02085936_6671.jpg,12
papillon-n02086910_8091.jpg,19
Scottish_deerhound-n02092002_2981.jpg,18
Norwegian_elkhound-n02091467_1905.jpg,13
Maltese_dog-n02085936_4351.jpg,12
Leonberg-n02111129_2218.jpg,11
Samoyed-jpg_33.jpg,17
Great_Pyrenees-n02111500_109.jpg,8
EntleBucher-jpg_25.jpg,7
Bernese_mountain_dog-n02107683_906.jpg,5
Pomeranian-n02112018_6201.jpg,14
Pomeranian-n02112018_1929.jpg,14
Saluki-n02091831_12653.jpg,16
Great_Pyrenees-n02111500_1203.jpg,8
pug-n02110958_16337.jpg,15
papillon-n02086910_2084.jpg,19
basenji-n02110806_673.jpg,3
Australian_terrier-jpg_28.jpg,2
Bernese_mountain_dog-n02107683_4410.jpg,5
papillon-jpg_93.jpg,19
Samoyed-jpg_21.jpg,17
Lakeland_terrier-n02095570_6093.jpg,10
Saluki-n02091831_3400.jpg,16
Leonberg-n02111129_3498.jpg,11
Lakeland_terrier-n02095570_4279.jpg,10
Samoyed-n02111889_16676.jpg,17
Airedale-n02096051_3700.jpg,1
Bernese_mountain_dog-n02107683_2137.jpg,5
Lakeland_terrier-n02095570_4560.jpg,10
Maltese_dog-n02085936_4897.jpg,12
Bernese_mountain_dog-n02107683_6875.jpg,5
Maltese_dog-n02085936_17116.jpg,12
pug-n02110958_15969.jpg,15
Scottish_deerhound-jpg_87.jpg,18
Leonberg-n02111129_3797.jpg,11
papillon-n02086910_7868.jpg,19
Norwegian_elkhound-n02091467_1491.jpg,13
cairn-n02096177_579.jpg,6
Samoyed-n02111889_1421.jpg,17
EntleBucher-n02108000_1274.jpg,7
Pomeranian-n02112018_1705.jpg,14
Irish_wolfhound-n02090721_756.jpg,9
Australian_terrier-jpg_79.jpg,2
EntleBucher-n02108000_3306.jpg,7
Samoyed-jpg_24.jpg,17
beagle-n02088364_14369.jpg,4
cairn-n02096177_4825.jpg,6
Irish_wolfhound-n02090721_2131.jpg,9
cairn-n02096177_7717.jpg,6
basenji-n02110806_2995.jpg,3
Samoyed-n02111889_6419.jpg,17
basenji-n02110806_2497.jpg,3
Samoyed-n02111889_5212.jpg,17
EntleBucher-n02108000_37.jpg,7
Scottish_deerhound-n02092002_9895.jpg,18
papillon-n02086910_2399.jpg,19
Irish_wolfhound-n02090721_1856.jpg,9
